route_id,service_id,shape_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,wheelchair_accessible,bikes_allowed
12,SUNDAY,,12_2_back_30,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-31,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_31,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-32,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_32,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-33,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_33,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-34,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_34,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-35,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_35,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-36,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_36,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-37,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_37,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-38,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_38,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-39,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_39,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-4,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_4,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-40,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_40,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-41,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_41,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-42,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_42,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-43,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_43,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-44,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_44,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-45,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_45,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-46,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_46,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-47,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_47,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-48,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_48,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-49,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_49,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-5,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_5,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-50,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_50,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-51,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_51,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-52,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_52,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-53,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_53,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-54,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_54,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-55,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_55,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-56,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_56,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-57,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_57,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-58,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_58,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-59,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_59,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-6,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_6,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-60,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_60,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-61,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_61,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-62,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_62,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-63,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_63,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-64,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_64,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-65,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_65,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-66,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_66,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-67,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_67,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-68,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_68,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-69,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_69,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-7,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_7,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-70,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_70,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-71,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_71,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-72,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_72,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-73,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_73,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-74,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_74,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-75,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_75,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-76,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_76,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-77,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_77,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-78,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_78,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-79,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_79,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-8,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_8,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-80,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_80,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-81,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_81,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-82,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_82,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-83,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_83,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-84,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_84,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-85,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_85,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-86,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_86,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-87,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_87,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-88,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_88,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-89,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_89,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-9,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_9,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-90,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_90,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-91,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_91,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-92,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_92,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-93,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_93,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-94,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_94,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-95,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_95,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-96,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_96,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-97,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_97,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-98,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_98,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-back-99,,bd. Mircea cel Bătrân - str. A. Mateevici,1,,,
12,SUNDAY,,12_2_back_99,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-0,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_0,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-1,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_1,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-10,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_10,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-100,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_100,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-101,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_101,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-102,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_102,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-103,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_103,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-104,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_104,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-105,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_105,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-106,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_106,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-107,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_107,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-108,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_108,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-109,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_109,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-11,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_11,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-110,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_110,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-111,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_111,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-112,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_112,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-113,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_113,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-114,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_114,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-115,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_115,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-116,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_116,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-117,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_117,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-118,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_118,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-119,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_119,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-12,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_12,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-120,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_120,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-121,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_121,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-122,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_122,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-123,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_123,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-124,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_124,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-125,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_125,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-13,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_13,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-14,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_14,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-15,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_15,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-16,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_16,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-17,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_17,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-18,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_18,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-19,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_19,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-2,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_2,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-20,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_20,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-21,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_21,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-22,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_22,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-23,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_23,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-24,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_24,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-25,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_25,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-26,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_26,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-27,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_27,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-28,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_28,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-29,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_29,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-3,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_3,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-30,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_30,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-31,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_31,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-32,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_32,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-33,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_33,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-34,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_34,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-35,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_35,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-36,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_36,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-37,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_37,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-38,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_38,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-39,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_39,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-4,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_4,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-40,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_40,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-41,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_41,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-42,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_42,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-43,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_43,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-44,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12_2_front_44,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
12,SUNDAY,,12-2-front-45,,bd. Mircea cel Bătrân - str. A. Mateevici,0,,,
